query,description,label
I need a laptop for video editing with a high-resolution display.,"acer Acer Aspire 3 A315-510P Laptop (Intel Core i3 N305/ 8GB/ 256GB SSD/ Win11 Home) with core i3 processor, 8GB RAM, integrated GPU, priced at $359.76, 15.6-inch display",0
I need a laptop for video editing with a high-resolution display.,"dell Dell Inspiron 16 5635 Laptop (AMD Ryzen 5 7530U/ 8GB/ 512GB SSD/ Win11) with ryzen 5 processor, 8GB RAM, integrated GPU, priced at $671.88, 16.0-inch display",0
I need a laptop for video editing with a high-resolution display.,"acer Acer Aspire 3 NX.KDESI.008 Laptop (AMD Ryzen 3 7320U/ 8GB/ 512GB SSD/ Win11 Home) with ryzen 3 processor, 8GB RAM, integrated GPU, priced at $353.88, 15.6-inch display",0
I need a laptop for video editing with a high-resolution display.,"lenovo Lenovo IdeaPad Slim 3 82XQ008EIN Laptop (AMD Ryzen 3 7320U/ 8GB/ 512GB SSD/ Win11 Home) with ryzen 3 processor, 8GB RAM, integrated GPU, priced at $401.88, 15.6-inch display",0
I need a laptop for video editing with a high-resolution display.,"hp HP Pavilion 14-dv1043TU Laptop (11th Gen Core i5/ 8GB/ 512GB SSD/ Win11 Home) with core i5 processor, 8GB RAM, integrated GPU, priced at $644.39, 14.0-inch display",0
I need a laptop for video editing with a high-resolution display.,"acer Acer Aspire 5 A515-58M 2023 Gaming Laptop (13th Gen Core i3/ 8GB/ 512GB SSD/ Win11 Home) with core i3 processor, 8GB RAM, integrated GPU, priced at $515.88, 15.6-inch display",0
I need a laptop for video editing with a high-resolution display.,"msi MSI Bravo 15 C7UCXK-094IN Gaming Laptop (AMD Ryzen 5 7535HS/ 16 GB RAM/ 512 GB SSD/ Win 11/ 4 GB Graphics) with ryzen 5 processor, 16GB RAM, dedicated GPU, priced at $695.88, 15.6-inch display",1
I need a laptop for video editing with a high-resolution display.,"msi MSI Bravo 15 C7UCXK-095IN Gaming Laptop (AMD Ryzen 5 7535HS/ 8 GB RAM/ 512 GB SSD/ Win 11/ 4 GB Graphics) with ryzen 5 processor, 8GB RAM, dedicated GPU, priced at $659.88, 15.6-inch display",0
I need a laptop for video editing with a high-resolution display.,"dell Dell Latitude 3420 GD723YX17 Laptop (11th Gen Core i5/ 8GB/ 512GB SSD/ Ubuntu) with core i5 processor, 8GB RAM, integrated GPU, priced at $575.88, 14.0-inch display",0
I need a laptop for video editing with a high-resolution display.,"msi MSI Bravo 15 C7VFK-087IN Gaming Laptop (AMD Ryzen 7 7735HS/ 16GB/ 1TB SSD/ Win11 Home/ 8GB Graph) with ryzen 7 processor, 16GB RAM, dedicated GPU, priced at $1259.88, 15.6-inch display",1
I need a laptop for video editing with a high-resolution display.,"msi MSI Bravo 15 C7UDXK-093IN Gaming Laptop (AMD Ryzen 5 7535HS/ 16 GB RAM/ 512 GB SSD/ Win 11/ 6 GB Graphics) with ryzen 5 processor, 16GB RAM, dedicated GPU, priced at $899.88, 15.6-inch display",1
I need a laptop for video editing with a high-resolution display.,"msi MSI Bravo 15 C7VEK-088IN Gaming Laptop (AMD Ryzen 7 7735HS/ 16GB/ 1TB SSD/ Win11 Home/ 6GB Graph) with ryzen 7 processor, 16GB RAM, dedicated GPU, priced at $1139.88, 15.6-inch display",1
I need a laptop for video editing with a high-resolution display.,"acer Acer One 14 Z8-415 2023 Laptop (11th Gen Core i5 / 16GB/ 512GB SSD/ Win11 Home) with core i5 processor, 16GB RAM, integrated GPU, priced at $491.88, 14.0-inch display",0
I need a laptop for video editing with a high-resolution display.,"msi MSI Thin GF63 11UCX-1471IN Gaming Laptop (11th Gen Core i5/ 8GB/ 512GB SSD/ Win11 Home/ 4GB Graph) with core i5 processor, 8GB RAM, dedicated GPU, priced at $611.88, 15.6-inch display",0
I need a laptop for video editing with a high-resolution display.,"asus Asus Vivobook 15 X1504ZA-NJ521WS Laptop (12th Gen Core i5/ 8GB/ 512GB SSD/ Win11) with core i5 processor, 8GB RAM, integrated GPU, priced at $575.76, 15.6-inch display",0
I need a laptop for video editing with a high-resolution display.,"msi MSI Bravo 17 C7VEK-035IN Gaming Laptop (AMD Ryzen 7 7735HS/ 16GB/ 1TB SSD/ Win11 Home/ 6GB Graph) with ryzen 7 processor, 16GB RAM, dedicated GPU, priced at $1139.88, 17.3-inch display",1
I need a laptop for video editing with a high-resolution display.,"msi MSI Bravo 15 C7VEK-089IN Gaming Laptop (AMD Ryzen 5 7535HS/ 16GB/ 512GB SSD/ Win11 Home/ 6GB Graph) with ryzen 5 processor, 16GB RAM, dedicated GPU, priced at $1019.88, 15.6-inch display",1
I need a laptop for video editing with a high-resolution display.,"hp HP 255 G9 7M654PA Laptop (12th Gen Core i3/ 8GB/ 512 GB SSD/ Win11) with core i3 processor, 8GB RAM, integrated GPU, priced at $467.88, 15.6-inch display",0
I need a laptop for video editing with a high-resolution display.,"dell Dell Inspiron 5620 ICC-C783531WIN8 Laptop (12th Gen Core i5/ 16GB/ 512GB SSD/ Win11/ 2GB Graph) with core i5 processor, 16GB RAM, dedicated GPU, priced at $956.28, 16.0-inch display",1
I need a laptop for video editing with a high-resolution display.,"msi MSI Modern 14 C12M-670IN Laptop (12th Gen Core i7/ 8GB/ 512GB SSD/ Win11 Home) Price with core i7 processor, 8GB RAM, integrated GPU, priced at $731.88, 14.0-inch display",0
I need a laptop for video editing with a high-resolution display.,"msi MSI Thin GF63 11UC-1475IN Gaming Laptop (11th Gen Core i5/ 8GB/ 512GB SSD/ Win11 Home/ 4GB Graph) with core i5 processor, 8GB RAM, dedicated GPU, priced at $623.88, 15.6-inch display",0
I need a laptop for video editing with a high-resolution display.,"dell Dell XPS 9530 2023 Laptop (13th Gen Core i7/ 32GB/ 1TB SSD/ Win11/ 6GB Graph) with core i7 processor, 32GB RAM, dedicated GPU, priced at $3353.88, 15.6-inch display",1
I need a laptop for video editing with a high-resolution display.,"dell Dell XPS 13 Plus 9320 2023 Laptop (13th Gen Core i7/ 32GB/ 1TB SSD/ Win11) with core i7 processor, 32GB RAM, integrated GPU, priced at $2423.88, 13.4-inch display",0
I need a laptop for video editing with a high-resolution display.,"lenovo Lenovo Thinkpad E14 G4 21E3006UIG Laptop (12th Gen Core i5/ 8GB/ 512GB SSD/ DOS) with core i5 processor, 8GB RAM, integrated GPU, priced at $804.00, 14.0-inch display",0
I need a laptop for video editing with a high-resolution display.,"lenovo Lenovo Thinkpad E14 G4 21E3S02M00 Laptop (12th Gen Core i7/ 16GB/ 512GB SSD/ Win11 Pro) with core i7 processor, 16GB RAM, integrated GPU, priced at $1500.00, 14.0-inch display",0
I need a laptop for video editing with a high-resolution display.,"lg LG UltraPC 16 16U70R-G.AH76A2 Laptop (AMD Ryzen7-7730U/ 16GB/ 512GB SSD/ Win11) with ryzen 7 processor, 16GB RAM, integrated GPU, priced at $1077.59, 16.0-inch display",0
I need a laptop for video editing with a high-resolution display.,"lg LG Gram Style 14 14Z90RS-G.CH74A2 Laptop (13th Gen Core i7/ 16GB/ 512GB SSD/ Win11) with core i7 processor, 16GB RAM, integrated GPU, priced at $1811.99, 14.0-inch display",0
I need a laptop for video editing with a high-resolution display.,"hp HP Zbook Power G4-A Laptop (AMD Ryzen 7 6800H/ 16GB/ 1TB SSD/ Win11/ 4GB Graph) with ryzen 7 processor, 16GB RAM, dedicated GPU, priced at $1575.79, 15.6-inch display",1
I need a laptop for video editing with a high-resolution display.,"lenovo Lenovo Thinkbook 14 Gen 4 Laptop (12th Gen Core i5/ 16GB/ 1TB SSD/ Win11 Pro) with core i5 processor, 16GB RAM, integrated GPU, priced at $905.99, 14.0-inch display",0
I need a laptop for video editing with a high-resolution display.,"axl AXL Vayu Book LAP02 Laptop (Celeron N4020/ 4GB/ 256GB SSD / Win11 Home) with celeron processor, 4GB RAM, integrated GPU, priced at $215.88, 15.6-inch display",0
I need a laptop for video editing with a high-resolution display.,"msi MSI Modern 14 C7M-218IN Laptop (Ryzen 7 7730U/ 16GB/ 512GB SSD/ Win11) with ryzen 7 processor, 16GB RAM, integrated GPU, priced at $635.88, 14.0-inch display",0
I need a laptop for video editing with a high-resolution display.,"axl AXL Vayu Book LAP01 Laptop (Celeron N4020/ 4GB/ 128GB SSD / Win11 Home) with celeron processor, 4GB RAM, integrated GPU, priced at $179.88, 14.1-inch display",0
I need a laptop for video editing with a high-resolution display.,"dell Dell Inspiron 3525 D560927WIN9S Laptop (AMD Ryzen 5-5500U/ 8GB/ 512GB SSD/ Win11) with ryzen 5 processor, 8GB RAM, integrated GPU, priced at $490.68, 15.6-inch display",0
I need a laptop for video editing with a high-resolution display.,"lenovo Lenovo ThinkBook 15 G3 ACL 21A4A08UIH Laptop (AMD Ryzen 5 5500U/ 8 GB/ 512 GB SSD/ DOS) with ryzen 5 processor, 8GB RAM, integrated GPU, priced at $491.88, 15.6-inch display",0
I need a laptop for video editing with a high-resolution display.,"asus Asus Vivobook 14X 90NB11H2-M004D0 Laptop (12th Gen Core i5/ 16GB/ 512GB SSD/ Win11/4 GB Graphics) with core i5 processor, 16GB RAM, dedicated GPU, priced at $839.88, 14.0-inch display",0
I need a laptop for video editing with a high-resolution display.,"lenovo Lenovo S14 82TW0019IH Laptop (12th Gen Core i5/ 8GB/ 512GB SSD/ Win11 Home) with core i5 processor, 8GB RAM, integrated GPU, priced at $563.88, 14.0-inch display",0
I need a laptop for video editing with a high-resolution display.,"hp HP Pavilion 15-EH3101AU Laptop (AMD Ryzen 7- 7730U/ 16GB/ 512GB SSD/ Win11 Home) with ryzen 7 processor, 16GB RAM, integrated GPU, priced at $781.20, 15.6-inch display",0
I need a laptop for video editing with a high-resolution display.,"lenovo Lenovo ThinkBook 15 G3 ACL 21A4A08VIH Laptop (AMD Ryzen 5 5500U/ 8 GB/ 512 GB SSD/ Win11 Home) with ryzen 5 processor, 8GB RAM, integrated GPU, priced at $458.05, 15.6-inch display",0
I need a laptop for video editing with a high-resolution display.,"asus Asus Vivobook Pro 15 M6500QF-HN741WS  Laptop (Ryzen 7 5800H/ 16GB/ 512GB SSD/ Win11/ 4GB Graph) with ryzen 7 processor, 16GB RAM, dedicated GPU, priced at $779.88, 15.6-inch display",1
I need a laptop for video editing with a high-resolution display.,"dell Dell Alienware x14 R2 Gaming Laptop (13th Gen Core i7/ 16GB/ 1TB SSD/ Win 11/ 6GB Graph) with core i7 processor, 16GB RAM, dedicated GPU, priced at $2465.88, 14.0-inch display",0
I need a laptop for video editing with a high-resolution display.,"asus Asus Vivobook S15 OLED 2023 S5504VA-MA554WS Laptop (13th Gen Core i5/ 16GB/ 1TB SSD/ Win11) with core i5 processor, 16GB RAM, integrated GPU, priced at $1143.60, 15.6-inch display",0
I need a laptop for video editing with a high-resolution display.,"asus Asus VivoBook 15 X515EA-EJ328WS Laptop (11th Gen Core i3/ 8GB/ 512GB SSD/ Win11) with core i3 processor, 8GB RAM, integrated GPU, priced at $421.00, 15.6-inch display",0
I need a laptop for video editing with a high-resolution display.,"acer Acer Aspire 7 A715-76G UN.QMESI.004 Gaming Laptop (12th Gen Core i5/ 16GB/ 512GB SSD/ Win11 Home/ 4GB Graph) with core i5 processor, 16GB RAM, dedicated GPU, priced at $659.88, 15.6-inch display",1
I need a laptop for video editing with a high-resolution display.,"lenovo Lenovo V15 G4 82YU00W6IN Laptop (AMD Ryzen 3 7320U/ 8GB/ 512GB SSD/ DOS) with ryzen 3 processor, 8GB RAM, integrated GPU, priced at $335.88, 15.6-inch display",0
I need a laptop for video editing with a high-resolution display.,"lenovo Lenovo Thinkpad E14 20TA00J2IG Laptop (11th Gen Core i5/ 16GB/ 512GB SSD/ Win11 Pro) with core i5 processor, 16GB RAM, integrated GPU, priced at $886.80, 14.0-inch display",0
I need a laptop for video editing with a high-resolution display.,"lenovo Lenovo V15 G3 IAP Laptop (12th Gen Core i3/ 8GB/ 512GB SSD/Win11) with core i3 processor, 8GB RAM, integrated GPU, priced at $419.88, 15.6-inch display",0
I need a laptop for video editing with a high-resolution display.,"lenovo Lenovo V14 G3 IAP Laptop (12th Gen Core i3/ 8GB/ 512GB SSD/ Win11) with core i3 processor, 8GB RAM, integrated GPU, priced at $419.88, 14.0-inch display",0
I need a laptop for video editing with a high-resolution display.,"lenovo Lenovo V15 G3 Laptop (12th Gen Core i5/ 8GB/ 512GB SSD/Win11) with core i5 processor, 8GB RAM, integrated GPU, priced at $562.80, 15.6-inch display",0
I need a laptop for video editing with a high-resolution display.,"lenovo Lenovo V15 G3 82C7007SGE Laptop (AMD Ryzen 3 7320U/ 8GB/ 512GB SSD/ Win11 Home) with ryzen 3 processor, 8GB RAM, integrated GPU, priced at $359.88, 15.6-inch display",0
I need a laptop for video editing with a high-resolution display.,"lenovo Lenovo V14 G3 IAP Laptop (12th Gen Core i5/ 8GB/ 512GB SSD/ Win11) with core i5 processor, 8GB RAM, integrated GPU, priced at $557.88, 14.0-inch display",0
I need a laptop for video editing with a high-resolution display.,"dell Dell Inspiron 5630 Laptop (13th Gen Core i7/ 16GB/ 512GB SSD/ Win11) with core i7 processor, 16GB RAM, integrated GPU, priced at $1138.80, 16.0-inch display",0
I need a laptop for video editing with a high-resolution display.,"lenovo Lenovo IdeaPad Slim 3 82H803B6IN Laptop (11th Gen Core i7/ 16GB/ 512GB SSD/ Win11) with core i7 processor, 16GB RAM, integrated GPU, priced at $625.21, 15.6-inch display",0
I need a laptop for video editing with a high-resolution display.,"hp HP Victus 16-d0302TX Gaming Laptop (11th Gen Core i5/ 8GB/ 512GB SSD/ Win11/ 4GB Graph) with core i5 processor, 8GB RAM, dedicated GPU, priced at $701.99, 16.1-inch display",0
I need a laptop for video editing with a high-resolution display.,"lenovo Lenovo IdeaPad 5 15ITL05 82FG01UUIN Laptop (11th Gen Core i7/ 16GB/ 512GB SSD/ Win11/ 2GB Graphic) with core i7 processor, 16GB RAM, dedicated GPU, priced at $898.67, 15.6-inch display",1
I need a laptop for video editing with a high-resolution display.,"dell Dell Inspiron 3530 Laptop (13th Gen Core i5/ 8GB/ 512GB SSD/ Win11 Home) with core i5 processor, 8GB RAM, integrated GPU, priced at $743.88, 15.6-inch display",0
I need a laptop for video editing with a high-resolution display.,"hp HP 15s-ey1509AU Laptop (AMD Athlon Silver 3050U/ 8GB/ 512GB SSD/ Win11) with other processor, 8GB RAM, integrated GPU, priced at $345.00, 15.6-inch display",0
I need a laptop for video editing with a high-resolution display.,"dell Dell G16-7630 2023 Gaming Laptop (13th Gen Core i7/ 16GB/ 1TB SSD/ Win11/ 8GB Graph) with core i7 processor, 16GB RAM, dedicated GPU, priced at $1895.88, 16.0-inch display",1
I need a laptop for video editing with a high-resolution display.,"dell Dell 2023 G16-7630 Gaming Laptop (13th Gen Core i7/ 32GB/ 1TB SSD/ Win11/ 8GB Graph) with core i7 processor, 32GB RAM, dedicated GPU, priced at $1997.88, 16.0-inch display",1
I need a laptop for video editing with a high-resolution display.,"dell Dell Inspiron 7430 IC7430FD64T001ORS1 Laptop (13th Gen Core i7/ 16GB/ 512GB SSD/ Win11) with core i7 processor, 16GB RAM, integrated GPU, priced at $1193.88, 14.0-inch display",0
I need a laptop for video editing with a high-resolution display.,"dell Dell Inspiron 7430 IC7430VVR8C001ORS1 Laptop (13th Gen Core i5/ 16GB/ 512GB SSD/ Win11) with core i5 processor, 16GB RAM, integrated GPU, priced at $960.24, 14.0-inch display",0
I need a laptop for video editing with a high-resolution display.,"hp HP 14s-dr3003TU 832T7PA Laptop (Pentium Silver N6000/ 8GB/ 512GB SSD/ Win11 Home) with pentium processor, 8GB RAM, integrated GPU, priced at $338.47, 14.0-inch display",0
I need a laptop for video editing with a high-resolution display.,"dell Dell Inspiron 15 3530 Laptop (13th Gen Core i3/ 8GB/ 512GB SSD/ Win11 Home) with core i3 processor, 8GB RAM, integrated GPU, priced at $515.88, 15.6-inch display",0
I need a laptop for video editing with a high-resolution display.,"infinix Infinix INBook X2 Slim Series XL23 Laptop (11th Gen Core i5/ 16GB/ 512GB SSD/ Win 11 Home) with core i5 processor, 16GB RAM, integrated GPU, priced at $467.88, 14.0-inch display",0
I need a laptop for video editing with a high-resolution display.,"dell Dell Inspiron 5430 IN54304D6P9M01ORS1 Laptop (13th Gen Core i7/ 16GB/ 512GB SSD/ Win11) with core i7 processor, 16GB RAM, integrated GPU, priced at $1067.76, 14.0-inch display",0
I need a laptop for video editing with a high-resolution display.,"dell Dell Inspiron 5430 IN54308TR2G001ORS1 Laptop (13th Gen Core i5/ 16GB/ 512GB SSD/ Win11) with core i5 processor, 16GB RAM, integrated GPU, priced at $863.88, 14.0-inch display",0
I need a laptop for video editing with a high-resolution display.,"dell Dell Inspiron 7430 IC7430PXXWC001ORS1 Laptop (13th Gen Core i5/ 8GB/ 512GB SSD/ Win11) with core i5 processor, 8GB RAM, integrated GPU, priced at $887.88, 14.0-inch display",0
I need a laptop for video editing with a high-resolution display.,"asus Asus Vivobook Go 15 E510MA-EJ011WS Laptop (Intel Celeron N4020/ 8GB/ 256GB SSD/ Win11 Home) with celeron processor, 8GB RAM, integrated GPU, priced at $335.88, 15.6-inch display",0
I need a laptop for video editing with a high-resolution display.,"hp HP Victus 15-fb0137AX Gaming Laptop (Ryzen 7 5800H/ 16GB/ 512GB SSD/ Win11/ 4GB Graph) with ryzen 7 processor, 16GB RAM, dedicated GPU, priced at $887.88, 15.6-inch display",1
I need a laptop for video editing with a high-resolution display.,"asus Asus Vivobook 15 X515EA-EJ542WS Laptop (11th Gen Core i5/ 16GB/ 512GB SSD/ Win11) with core i5 processor, 16GB RAM, integrated GPU, priced at $593.88, 15.6-inch display",0
I need a laptop for video editing with a high-resolution display.,"dell Dell Inspiron 5430 IN5430YXVW9M01ORS1 Laptop (13th Gen Core i5/ 8GB/ 512GB SSD/ Win11) with core i5 processor, 8GB RAM, integrated GPU, priced at $743.88, 14.0-inch display",0
I need a laptop for video editing with a high-resolution display.,"hp HP ProBook 445 G8 7K2J8PA Business Laptop (AMD Ryzen 7 5800U/ 8GB/ 512GB SSD/ FreeDOS) with ryzen 7 processor, 8GB RAM, integrated GPU, priced at $550.79, 14.0-inch display",0
I need a laptop for video editing with a high-resolution display.,"hp HP Pavilion 15s-fq5190TU Laptop (12th Gen Core i7/ 16GB/ 512GB SSD/ Win11 Home) with core i7 processor, 16GB RAM, integrated GPU, priced at $821.87, 15.6-inch display",0
I need a laptop for video editing with a high-resolution display.,"hp HP Victus 15-fb0133AX Gaming Laptop (AMD Ryzen 5 5600H/ 16GB/ 512GB SSD/ Win11/ 4GB Graph) with ryzen 5 processor, 16GB RAM, dedicated GPU, priced at $759.77, 15.6-inch display",1
I need a laptop for video editing with a high-resolution display.,"asus Asus Vivobook 16 2023 M1605YA-MB521WS Laptop (Ryzen 5 7530U / 8GB/ 512GB SSD/ Win11 Home) with ryzen 5 processor, 8GB RAM, integrated GPU, priced at $587.88, 16.0-inch display",0
I need a laptop for video editing with a high-resolution display.,"lenovo Lenovo V14 G3 82TSA01KIH Laptop (12th Gen Core i3/ 8GB/ 512GB SSD/ Dos) with core i3 processor, 8GB RAM, integrated GPU, priced at $377.88, 14.0-inch display",0
